rank,symbol,entrez,variance
4641,TAL1,6886,1.3134443017228878
4642,AARD,441376,1.3132479261827497
4643,C2orf88,84281,1.3130373097230996
4644,HS3ST3B1,9953,1.3122414738056556
4645,CCDC71L,168455,1.3122179630968225
4646,KCNJ16,3773,1.3121479740219264
4647,SELENOW,6415,1.3121463485878258
4648,GIPC1,10755,1.3117107799164607
4649,UAP1,6675,1.3113877186698566
4650,ZNF606,80095,1.310735598955224
4651,MORN4,118812,1.3103481472652556
4652,PSEN2,5664,1.3101355113251616
4653,TMPRSS11E,28983,1.3091453171495278
4654,DUSP16,80824,1.3088725226693287
4655,OSTM1,28962,1.3087287287182534
4656,TWSG1,57045,1.3082043691001874
4657,TACC1,6867,1.3081068133344678
4658,SHISA3,152573,1.3079165763373335
4659,CATSPER1,117144,1.3078646535174736
4660,PRKCQ,5588,1.30777369457733
4661,TRHDE,29953,1.3075789638610935
4662,COQ8A,56997,1.3071139973626456
4663,SERP2,387923,1.3067926487492876
4664,C2CD2,25966,1.3066866048601191
4665,LIPA,3988,1.3064844352765828
4666,ARPC1B,10095,1.3063850293959363
4667,HLTF,6596,1.3063250515628364
4668,ZNF254,9534,1.306280830541676
4669,FZD4,8322,1.3059603944234073
4670,PGAP1,80055,1.3055774012321761
4671,PYGB,5834,1.3051787624711868
4672,KHK,3795,1.3047594841825918
4673,APH1B,83464,1.3047491762323487
4674,F8A1,8263,1.3046724053219205
4675,FAHD2B,151313,1.3043726424678797
4676,PRKX,5613,1.3042500615019714
4677,RGS9,8787,1.304015229111693
4678,ARHGAP42,143872,1.3039816522099494
4679,FGD4,121512,1.303951096629154
4680,NRSN1,140767,1.303179011576629
4681,IL17RC,84818,1.302980408254081
4682,IL7,3574,1.3028344899821909
4683,MARCHF11,441061,1.3027421934638996
4684,FBLL1,345630,1.3013933092039927
4685,ARHGEF37,389337,1.3011652722974276
4686,PIK3C2B,5287,1.3007029459134702
4687,HSPA4L,22824,1.3002075542253226
4688,FLT1,2321,1.3001111517276296
4689,ZNF558,148156,1.3000222243140418
4690,TTC12,54970,1.2988873664420395
4691,RXRG,6258,1.2978103368957195
4692,GABRP,2568,1.2977772073112444
4693,ZNF512,84450,1.2971303180133766
4694,NFKB2,4791,1.2969434195378096
4695,SMYD3,64754,1.2968310533503447
4696,ITPKA,3706,1.2968223320994328
4697,GCLC,2729,1.2966758120827857
4698,PDE3A,5139,1.2961118312156248
4699,ADH1C,126,1.295764167391056
4700,TTC39C,125488,1.295761735439884
4701,GPR132,29933,1.2957560438852334
4702,ACTC1,70,1.2955061647354444
4703,ZC3HAV1L,92092,1.295367746182671
4704,SYNGR2,9144,1.2952607076266671
4705,SLC25A4,291,1.2947025499504157
4706,NBEA,26960,1.294624719629135
4707,MC1R,4157,1.2945536623241622
4708,MTCL2,140710,1.2943015480419084
4709,C16orf54,283897,1.2938924068529079
4710,PCNX2,80003,1.2936286777391957
4711,SDCBP,6386,1.2933508222814671
4712,CDHR3,222256,1.2932940225876501
4713,ZNF32,7580,1.2932531861405356
4714,GPRIN1,114787,1.2925913279992252
4715,PRRT4,401399,1.2920476431969994
4716,TRERF1,55809,1.2920026053628106
4717,SGCD,6444,1.2916403066125586
4718,CHRD,8646,1.2916067262591966
4719,CXCL17,284340,1.2915507042756535
4720,ENO3,2027,1.2913713792300383
4721,ARHGDIG,398,1.2900410266931566
4722,CARMIL1,55604,1.2894413725690408
4723,PRF1,5551,1.289210730004351
4724,NUDT14,256281,1.2891945858068639
4725,GAS8,2622,1.28835263978753
4726,POLD4,57804,1.288310591333094
4727,RAB36,9609,1.287972582541044
4728,ARL11,115761,1.2878660865257887
4729,AR,367,1.2878611536467697
4730,FAM131A,131408,1.2878570728033785
4731,DHCR7,1717,1.2855694755701583
4732,SACS,26278,1.2853608582214924
4733,UAP1L1,91373,1.284688539621041
4734,SPAG4,6676,1.284600876294893
4735,NINJ1,4814,1.2845383772965069
4736,STK39,27347,1.2843142259991867
4737,XKR7,343702,1.2842546464481646
4738,USP53,54532,1.2838562544554328
4739,PAQR6,79957,1.2834632307177865
4740,FGL1,2267,1.2834341630987374
4741,CLDN12,9069,1.2831712590780242
4742,HOXC11,3227,1.2829651493580778
4743,ABHD2,11057,1.2827437770577583
4744,RAB4A,5867,1.2820321794081513
4745,OTUD1,220213,1.2820091136265812
4746,KLHL14,57565,1.2819294422578194
4747,TTLL3,26140,1.2819227670180726
4748,ANO5,203859,1.2811324638643982
4749,TMEM92,162461,1.28033265993349
4750,BEST1,7439,1.2793290300621238
4751,PRKCD,5580,1.2792918970412233
4752,SSBP3,23648,1.279092311581917
4753,DYRK1B,9149,1.278827194313301
4754,CDON,50937,1.2786467280635414
4755,ATP10B,23120,1.2780402027757822
4756,RPS6KA1,6195,1.277736921937052
4757,AMPD3,272,1.27748433722368
4758,DIP2C,22982,1.27720394910454
4759,SNAPC1,6617,1.277118717200825
4760,NPR2,4882,1.276840513409382
4761,CEACAM19,56971,1.2767511564112013
4762,CASK,8573,1.2766710162582138
4763,CIST1,729966,1.2763792600510118
4764,CASZ1,54897,1.2751452689388159
4765,CES4A,283848,1.2749906020936752
4766,PAK1,5058,1.2742211060124995
4767,LRP10,26020,1.2740950740357642
4768,C5orf63,401207,1.2740284755588578
4769,CACNA2D3,55799,1.2736429081921181
4770,TLX2,3196,1.2727320202376493
4771,ZDHHC1,29800,1.272466801001511
4772,TPRG1,285386,1.2717629132600334
4773,SAMD14,201191,1.271684531703794
4774,RILPL2,196383,1.2716385939414436
4775,BEGAIN,57596,1.2711880052406304
4776,PRICKLE2,166336,1.2706138454002154
4777,BEND6,221336,1.2704060985750365
4778,ARRDC3,57561,1.2701630164678204
4779,SLC22A15,55356,1.2697234247195308
4780,FUT8,2530,1.2696511446241565
4781,FAM3C,10447,1.268785780893755
4782,IL12RB2,3595,1.2684591404658523
4783,HIP1R,9026,1.268443935910659
4784,LMF1,64788,1.268134558265794
4785,OR2W3,343171,1.2680961916267162
4786,STAC3,246329,1.2680363418987617
4787,NBPF15,284565,1.2677112472687317
4788,SMN2,6607,1.2674837286799823
4789,LYNX1,66004,1.2673733490550418
4790,ARHGAP5,394,1.2669729566319208
4791,AKAP6,9472,1.266783449543138
4792,ARK2C,494470,1.2659963352969914
4793,ADPRHL1,113622,1.2653328969648416
4794,CEACAM21,90273,1.2646627486475197
4795,ACBD7,414149,1.2644033260823626
4796,PAGE2B,389860,1.2641581950531415
4797,ZNF883,169834,1.2640217390406743
4798,GLI1,2735,1.2635341720433764
4799,CRLF1,9244,1.2625976679654096
4800,FBXO6,26270,1.262541400624468
4801,BAIAP3,8938,1.2621262077893434
4802,EPN2,22905,1.262006394058634
4803,TMEM170B,100113407,1.2617867116391757
4804,RNF208,727800,1.261780800040984
4805,KCNJ11,3767,1.261762683598423
4806,DPY19L1,23333,1.261390942886519
4807,SCNN1B,6338,1.2613579876984344
4808,MTHFD2,10797,1.261258176124473
4809,CDH19,28513,1.2611007045950122
4810,CACNG7,59284,1.2604577085913744
4811,EZR,7430,1.260421315844201
4812,ABCA7,10347,1.260213718397634
4813,SMIM6,100130933,1.2600615208778876
4814,ARHGEF12,23365,1.2600240761746215
4815,GJB4,127534,1.2598961188618216
4816,VOPP1,81552,1.259731258443105
4817,EEIG2,284611,1.2597017893325069
4818,ENOSF1,55556,1.2596160390298743
4819,SPINK2,6691,1.2591798110562382
4820,CD34,947,1.2590794734989479
4821,NKAIN4,128414,1.257995890806924
4822,ZNF302,55900,1.2578673309319053
4823,TFAP2B,7021,1.2574356035140266
4824,SERPINB3,6317,1.256745215695004
4825,CDH24,64403,1.2565203552073798
4826,INSYN1,388135,1.2563515151564477
4827,GOLGA7B,401647,1.2555146496685456
4828,ST8SIA2,8128,1.2550131626732188
4829,ZNF697,90874,1.254896933388303
4830,PRKCE,5581,1.2547016384000096
4831,VAV2,7410,1.254201842403818
4832,PLXNA1,5361,1.253830216266427
4833,PINK1,65018,1.2532528386930164
4834,GNA11,2767,1.2532498253627729
4835,PRSS35,167681,1.2530462760018737
4836,CCRL2,9034,1.2528781318478357
4837,FURIN,5045,1.2525086713305602
4838,SLC16A10,117247,1.2522007072728072
4839,CALCRL,10203,1.252179325947993
4840,VWA2,340706,1.251996905783648
4841,DACT3,147906,1.251891457163735
4842,CALML4,91860,1.251821889311591
4843,LRRN2,10446,1.2517930382773839
4844,NPIPB15,440348,1.2510447093088022
4845,SLC45A3,85414,1.2502672924584524
4846,IRX5,10265,1.2502125025737145
4847,NLGN4Y,22829,1.2500380689243293
4848,SREBF1,6720,1.2497689340902451
4849,CRISP3,10321,1.2490795910852523
4850,EML5,161436,1.2490715942842283
4851,KATNAL2,83473,1.2488431483958655
4852,IDUA,3425,1.2487938488922443
4853,SYN1,6853,1.2487798094887734
4854,KLHL35,283212,1.2487371760150303
4855,GPR18,2841,1.2486875309588095
4856,CLDN9,9080,1.2485552558423054
4857,DAPL1,92196,1.2483487896624186
4858,GAREM2,150946,1.2481457574134558
4859,GRIN1,2902,1.2481360891394784
4860,CEBPB,1051,1.2480048609920216
4861,MUC5AC,4586,1.2479865107299393
4862,ADCY9,115,1.2475120417177692
4863,ROR2,4920,1.2475104900184493
4864,GALNT16,57452,1.2472654753106056
4865,GPRASP2,114928,1.2463141176874561
4866,MFSD12,126321,1.2457225879764227
4867,PGM2L1,283209,1.2454597823839286
4868,ACP6,51205,1.245428410622117
4869,CSF1R,1436,1.2452857103617048
4870,CCNE2,9134,1.2452735108047286
4871,FAM167B,84734,1.2452027317075836
4872,KAT2B,8850,1.2451589062533834
4873,GPT2,84706,1.2451412924118372
4874,SPANXA1,30014,1.2449953327353558
4875,LIPC,3990,1.2447796416324826
4876,CD47,961,1.2447429637283534
4877,ADGRL3,23284,1.2447189877265774
4878,MVB12B,89853,1.2442856400262727
4879,TMEM52B,120939,1.2440976169526001
4880,SLIT1,6585,1.2439733997722096
4881,STAT1,6772,1.243883021516281
4882,CAPN13,92291,1.2427200481324625
4883,SH3GL2,6456,1.2422779779254896
4884,TSPAN14,81619,1.242034696532004
4885,SLC9A9,285195,1.2419872408123669
4886,GSTO1,9446,1.2416975667280863
4887,SLCO1A2,6579,1.2413433143371708
4888,APOLD1,81575,1.24122219019635
4889,MISP3,113230,1.2411837650754691
4890,SPEF2,79925,1.2407877717852736
4891,PVRIG,79037,1.240455569674938
4892,CTTNBP2,83992,1.2403845550153951
4893,TNNI2,7136,1.2402550751306076
4894,RILPL1,353116,1.2401473317950733
4895,CD14,929,1.2398599246503978
4896,SLC31A2,1318,1.2396932396595917
4897,HABP4,22927,1.239663538588991
4898,GAS2,2620,1.239276163535328
4899,RADIL,55698,1.2390470355015228
4900,EHHADH,1962,1.2386627814401314
4901,FMNL3,91010,1.2383329202264468
4902,TLE3,7090,1.2382790752245856
4903,CLDN23,137075,1.2381828137397461
4904,ACOT4,122970,1.2381499890538665
4905,FHDC1,85462,1.2379269078740054
4906,GOLIM4,27333,1.2377454065448827
4907,PWWP2B,170394,1.2376838695392496
4908,STK17A,9263,1.2371440990865779
4909,TMEM101,84336,1.2367393714066892
4910,PHOX2A,401,1.2367384996128894
4911,ZIC5,85416,1.2362299977847901
4912,BTN3A1,11119,1.236124883145555
4913,KLRG2,346689,1.2360336394871017
4914,ADGRB1,575,1.235867653687492
4915,LILRB4,11006,1.2357276750530675
4916,CASP8,841,1.2356160107986036
4917,TMX4,56255,1.2355731768075726
4918,ADAM15,8751,1.2355400203308238
4919,CHRNA5,1138,1.235439137148276
4920,E2F5,1875,1.2353737181277167
4921,DDIT4L,115265,1.2352821912414174
4922,AGMO,392636,1.235255833834529
4923,PDE7A,5150,1.2344876874932507
4924,RCAN3,11123,1.2344069198022174
4925,ZDHHC23,254887,1.2341156194518892
4926,ABTB2,25841,1.23408792922786
4927,PDK2,5164,1.2339258470832966
4928,DAAM1,23002,1.2336854414373088
4929,NPY1R,4886,1.2333290665194283
4930,TSHZ2,128553,1.2329502415884785
4931,PARD6A,50855,1.2328697908974318
4932,SPTBN4,57731,1.2328016944385902
4933,KLF11,8462,1.2324137185207773
4934,HHAT,55733,1.2323209161768993
4935,GCLM,2730,1.2321958211311226
4936,ZNF559,84527,1.2320703336427172
4937,CDK20,23552,1.2320103687165098
4938,PKD2,5311,1.2319194077034943
4939,IKBKE,9641,1.231709565153292
4940,GOLGA8B,440270,1.2309623257434876
4941,TMSB10,9168,1.2308555677552002
4942,RNF24,11237,1.2306962497154388
4943,TLR6,10333,1.2305313419952801
4944,NACAD,23148,1.2303189240077976
4945,ADPRH,141,1.2302579326454854
4946,ARHGEF19,128272,1.2301789931602416
4947,IRX1,79192,1.2300648813127304
4948,ZFYVE28,57732,1.2300202870957653
4949,CNTLN,54875,1.2299292057751108
4950,UPK3BL2,107983993,1.2299229463551364
4951,GAL3ST4,79690,1.229142983926135
4952,LTK,4058,1.2286738079267414
4953,SLC37A3,84255,1.2285688857640975
4954,TMEM38A,79041,1.2283960382201187
4955,ZNF219,51222,1.2283013125285762
4956,LGALSL,29094,1.2282292507752361
4957,ZNF134,7693,1.2281875552489583
4958,LNX1,84708,1.2280094634995098
4959,DOCK6,57572,1.227833551138264
4960,SPTBN1,6711,1.227822522642107
4961,PLCH1,23007,1.2271507314200958
4962,MICU3,286097,1.2267246284141002
4963,C1QTNF3,114899,1.2266676878859388
4964,EHBP1L1,254102,1.2263629882595877
4965,CCR10,2826,1.2261453614840256
4966,PLA2R1,22925,1.2261062310024482
4967,MEIOC,284071,1.225390377854723
4968,ODC1,4953,1.2253441743480789
4969,CYP4V2,285440,1.225201642502621
4970,MAP3K9,4293,1.2250335618304018
4971,FLT4,2324,1.2247629518484981
4972,GFOD1,54438,1.2244704355263456
4973,XKR6,286046,1.2243744758132213
4974,WWC3,55841,1.2242626594129298
4975,LONRF1,91694,1.2242533627789267
4976,RORA,6095,1.2240610088458843
4977,SLC46A1,113235,1.223567759215415
4978,SMTN,6525,1.2223020362438823
4979,CDK2AP1,8099,1.2221612220361027
4980,HMGN3,9324,1.2221223862384336
4981,MYT1L,23040,1.221831299400174
4982,GZMB,3002,1.2217075659011403
4983,LRRC75A,388341,1.2212228428818996
4984,GALNT7,51809,1.221206849907773
4985,TEC,7006,1.2211845919041746
4986,CREB3L2,64764,1.2209889814015096
4987,ARHGEF3,50650,1.2209466114587322
4988,ABCD1,215,1.220835729525222
4989,CD320,51293,1.2206249722162057
4990,KATNAL1,84056,1.2203648484142002
4991,SOCS1,8651,1.2201180946427883
4992,MS4A8,83661,1.2198932530391207
4993,SP5,389058,1.2195568779621755
4994,UNC5A,90249,1.2192747595921762
4995,C1orf54,79630,1.2190278351856347
4996,GPR85,54329,1.2183487422438555
4997,MS4A6A,64231,1.2180238197371762
4998,CHRNB1,1140,1.217904812805355
4999,EID3,493861,1.2177225495515047
5000,CORO1B,57175,1.2171612371620695
